time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
24.900000,10.995182,10.367432,1.958456,4.330684,5.073177,3.639897
25.000000,10.997973,10.371160,1.970944,4.342468,5.042543,3.637101
25.100000,11.000661,10.374896,1.983357,4.354059,5.011893,3.634028
25.200000,11.003246,10.378637,1.995695,4.365456,4.981234,3.630682
25.300000,11.005728,10.382383,2.007956,4.376660,4.950573,3.627066
25.400000,11.008107,10.386132,2.020138,4.387672,4.919917,3.623184
25.500000,11.010383,10.389882,2.032240,4.398491,4.889273,3.619041
25.600000,11.012554,10.393633,2.044260,4.409119,4.858648,3.614639
25.700000,11.014622,10.397383,2.056196,4.419555,4.828049,3.609982
25.800000,11.016585,10.401130,2.068048,4.429802,4.797481,3.605075
25.900000,11.018444,10.404875,2.079813,4.439858,4.766953,3.599921
26.000000,11.020200,10.408614,2.091491,4.449724,4.736469,3.594525
26.100000,11.021850,10.412348,2.103079,4.459403,4.706037,3.588889
26.200000,11.023397,10.416075,2.114577,4.468893,4.675663,3.583019
26.300000,11.024839,10.419794,2.125983,4.478196,4.645354,3.576917
26.400000,11.026177,10.423503,2.137296,4.487312,4.615114,3.570589
26.500000,11.027410,10.427202,2.148515,4.496243,4.584951,3.564037
26.600000,11.028540,10.430890,2.159638,4.504988,4.554870,3.557267
26.700000,11.029565,10.434564,2.170665,4.513550,4.524876,3.550281
26.800000,11.030487,10.438225,2.181593,4.521929,4.494977,3.543084
26.900000,11.031305,10.441872,2.192423,4.530125,4.465177,3.535681
27.000000,11.032020,10.445502,2.203152,4.538141,4.435482,3.528075
27.100000,11.032631,10.449116,2.213781,4.545975,4.405897,3.520269
27.200000,11.033139,10.452711,2.224307,4.553631,4.376429,3.512270
27.300000,11.033545,10.456288,2.234729,4.561108,4.347081,3.504079
27.400000,11.033848,10.459845,2.245048,4.568408,4.317859,3.495702
27.500000,11.034050,10.463381,2.255262,4.575532,4.288769,3.487142
27.600000,11.034149,10.466896,2.265369,4.582481,4.259815,3.478404
27.700000,11.034147,10.470387,2.275370,4.589255,4.231003,3.469492
27.800000,11.034045,10.473856,2.285263,4.595857,4.202337,3.460409
27.900000,11.033841,10.477300,2.295048,4.602287,4.173821,3.451160
