tank_1,tank_2,tank_3,tank_4,kan_u1,kan_u2
12.512244381868998,13.167385663190927,4.833349359187533,4.798809187679966,0.0,0.0
12.511793861819475,13.167042762999293,4.832607675379641,4.798289194425977,0.0,0.0
12.511336546437981,13.166705577156945,4.831868637373727,4.79776876191876,0.0,0.0
12.510887673354746,13.166367218059598,4.831132877241424,4.797249754472806,0.0,0.0
12.51043467813907,13.166028842501834,4.830391690260599,4.796731547759855,0.0,0.0
12.509989069584709,13.165690984827057,4.829652463863936,4.796214298272267,0.0,0.0
12.509536048052462,13.16535464566359,4.828915479009514,4.795695371664794,0.0,0.0
12.509086039775717,13.165012507934062,4.828173698956364,4.795180213905263,0.0,0.0
12.508632503877775,13.16466844375373,4.827435904866647,4.794656474775734,0.0,0.0
12.508181754883205,13.164327196971437,4.826693921520629,4.794137843489337,0.0,0.0
12.507729247124345,13.163982774374142,4.8259566895031565,4.793627083775771,0.0,0.0
