time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
19.400000,14.571569,11.602808,1.374848,2.450792,7.624405,5.725814
19.500000,14.604770,11.624344,1.389153,2.462030,7.556227,5.740923
19.600000,14.637409,11.645971,1.403455,2.473021,7.486450,5.754823
19.700000,14.669474,11.667681,1.417751,2.483763,7.415093,5.767503
19.800000,14.700952,11.689464,1.432034,2.494250,7.342176,5.778957
19.900000,14.731832,11.711312,1.446298,2.504478,7.267720,5.789175
20.000000,14.762101,11.733217,1.460539,2.514443,7.191747,5.798152
20.100000,14.791747,11.755170,1.474750,2.524142,7.114277,5.805879
20.200000,14.820759,11.777163,1.488927,2.533570,7.035335,5.812351
20.300000,14.849124,11.799187,1.503063,2.542724,6.954941,5.817562
20.400000,14.876831,11.821232,1.517153,2.551600,6.873121,5.821505
20.500000,14.903870,11.843291,1.531191,2.560194,6.789897,5.824176
20.600000,14.930229,11.865355,1.545172,2.568503,6.705295,5.825572
20.700000,14.955897,11.887415,1.559090,2.576523,6.619339,5.825686
20.800000,14.980865,11.909461,1.572940,2.584250,6.532056,5.824518
20.900000,15.005120,11.931486,1.586717,2.591682,6.443471,5.822062
21.000000,15.028654,11.953481,1.600413,2.598816,6.353611,5.818318
21.100000,15.051456,11.975436,1.614025,2.605647,6.262503,5.813282
21.200000,15.073517,11.997344,1.627546,2.612174,6.170176,5.806955
21.300000,15.094827,12.019194,1.640971,2.618392,6.076657,5.799335
21.400000,15.115378,12.040979,1.654294,2.624300,5.981977,5.790421
21.500000,15.135159,12.062689,1.667510,2.629895,5.886163,5.780215
21.600000,15.154162,12.084316,1.680614,2.635173,5.789248,5.768718
21.700000,15.172379,12.105851,1.693599,2.640132,5.691260,5.755930
21.800000,15.189801,12.127285,1.706461,2.644771,5.592233,5.741853
21.900000,15.206421,12.148610,1.719194,2.649085,5.492197,5.726491
22.000000,15.222230,12.169816,1.731793,2.653074,5.391184,5.709847
22.100000,15.237222,12.190896,1.744252,2.656735,5.289229,5.691925
22.200000,15.251390,12.211839,1.756567,2.660066,5.186365,5.672728
22.300000,15.264725,12.232639,1.768731,2.663065,5.082625,5.652262
22.400000,15.277222,12.253286,1.780739,2.665731,4.978045,5.630532
22.500000,15.288874,12.273772,1.792587,2.668060,4.872660,5.607545
22.600000,15.299676,12.294088,1.804269,2.670053,4.766505,5.583308
22.700000,15.309621,12.314226,1.815780,2.671708,4.659618,5.557827
22.800000,15.318705,12.334178,1.827116,2.673022,4.552034,5.531111
22.900000,15.326921,12.353935,1.838270,2.673995,4.443793,5.503168
23.000000,15.334266,12.373488,1.849239,2.674627,4.334931,5.474008
23.100000,15.340734,12.392831,1.860017,2.674915,4.225487,5.443640
23.200000,15.346322,12.411954,1.870599,2.674859,4.115501,5.412074
23.300000,15.351025,12.430851,1.880981,2.674458,4.005012,5.379323
23.400000,15.354841,12.449511,1.891158,2.673711,3.894061,5.345396
23.500000,15.357766,12.467929,1.901126,2.672619,3.782687,5.310307
23.600000,15.359796,12.486096,1.910880,2.671181,3.670933,5.274068
